original_url,modified_url,gender,DATE,MEET,STATE_PROV
https://www.tfrrs.org/results/53258/Ben_Brown_Invite,https://www.tfrrs.org/results/m/53258/Ben_Brown_Invite,m,2018-03-09,Ben Brown Invite,CA
https://www.tfrrs.org/results/53258/Ben_Brown_Invite,https://www.tfrrs.org/results/f/53258/Ben_Brown_Invite,f,2018-03-09,Ben Brown Invite,CA
https://www.tfrrs.org/results/54721/NCAA_Division_I_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/m/54721/NCAA_Division_I_Indoor_Track__Field_Championships,m,2018-03-09,NCAA Division I Indoor Track & Field Championships,TX
https://www.tfrrs.org/results/54721/NCAA_Division_I_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/f/54721/NCAA_Division_I_Indoor_Track__Field_Championships,f,2018-03-09,NCAA Division I Indoor Track & Field Championships,TX
https://www.tfrrs.org/results/53814/UNCW_Seahawk_Invitational,https://www.tfrrs.org/results/m/53814/UNCW_Seahawk_Invitational,m,2018-03-09,UNCW Seahawk Invitational,NC
https://www.tfrrs.org/results/53814/UNCW_Seahawk_Invitational,https://www.tfrrs.org/results/f/53814/UNCW_Seahawk_Invitational,f,2018-03-09,UNCW Seahawk Invitational,NC
https://www.tfrrs.org/results/53482/Coastal_Carolina_Invitational,https://www.tfrrs.org/results/m/53482/Coastal_Carolina_Invitational,m,2018-03-09,Coastal Carolina Invitational,SC
https://www.tfrrs.org/results/53482/Coastal_Carolina_Invitational,https://www.tfrrs.org/results/f/53482/Coastal_Carolina_Invitational,f,2018-03-09,Coastal Carolina Invitational,SC
https://www.tfrrs.org/results/52884/Southern_Invitational,https://www.tfrrs.org/results/m/52884/Southern_Invitational,m,2018-03-09,'Southern Invitational,AL
https://www.tfrrs.org/results/52884/Southern_Invitational,https://www.tfrrs.org/results/f/52884/Southern_Invitational,f,2018-03-09,'Southern Invitational,AL
https://www.tfrrs.org/results/54203/Sterling_College_Relays,https://www.tfrrs.org/results/m/54203/Sterling_College_Relays,m,2018-03-08,Sterling College Relays,KS
https://www.tfrrs.org/results/54203/Sterling_College_Relays,https://www.tfrrs.org/results/f/54203/Sterling_College_Relays,f,2018-03-08,Sterling College Relays,KS
https://www.tfrrs.org/results/53164/Orange_Empire_Conference_Multi-Event_Championships,https://www.tfrrs.org/results/m/53164/Orange_Empire_Conference_Multi-Event_Championships,m,2018-03-07,Orange Empire Conference Multi-Event Championships,CA
https://www.tfrrs.org/results/53164/Orange_Empire_Conference_Multi-Event_Championships,https://www.tfrrs.org/results/f/53164/Orange_Empire_Conference_Multi-Event_Championships,f,2018-03-07,Orange Empire Conference Multi-Event Championships,CA
https://www.tfrrs.org/results/54225/Embry-Riddle_West_Virginia_Wesleyan_Dual,https://www.tfrrs.org/results/m/54225/Embry-Riddle_West_Virginia_Wesleyan_Dual,m,2018-03-05,Embry-Riddle West Virginia Wesleyan Dual,FL
https://www.tfrrs.org/results/54225/Embry-Riddle_West_Virginia_Wesleyan_Dual,https://www.tfrrs.org/results/f/54225/Embry-Riddle_West_Virginia_Wesleyan_Dual,f,2018-03-05,Embry-Riddle West Virginia Wesleyan Dual,FL
https://www.tfrrs.org/results/52596/Puget_Sound_Ed_Boitano_Invitational,https://www.tfrrs.org/results/m/52596/Puget_Sound_Ed_Boitano_Invitational,m,2018-03-03,Puget Sound Ed Boitano Invitational,WA
https://www.tfrrs.org/results/52596/Puget_Sound_Ed_Boitano_Invitational,https://www.tfrrs.org/results/f/52596/Puget_Sound_Ed_Boitano_Invitational,f,2018-03-03,Puget Sound Ed Boitano Invitational,WA
https://www.tfrrs.org/results/52263/Savannah_State_Tiger_Relays,https://www.tfrrs.org/results/m/52263/Savannah_State_Tiger_Relays,m,2018-03-03,Savannah State Tiger Relays,GA
https://www.tfrrs.org/results/52263/Savannah_State_Tiger_Relays,https://www.tfrrs.org/results/f/52263/Savannah_State_Tiger_Relays,f,2018-03-03,Savannah State Tiger Relays,GA
https://www.tfrrs.org/results/53965/2018_Cal_Opener,https://www.tfrrs.org/results/m/53965/2018_Cal_Opener,m,2018-03-03,2018 Cal Opener,CA
https://www.tfrrs.org/results/53965/2018_Cal_Opener,https://www.tfrrs.org/results/f/53965/2018_Cal_Opener,f,2018-03-03,2018 Cal Opener,CA
https://www.tfrrs.org/results/54145/UAH_Charger_Invitational,https://www.tfrrs.org/results/m/54145/UAH_Charger_Invitational,m,2018-03-03,UAH Charger Invitational,AL
https://www.tfrrs.org/results/54145/UAH_Charger_Invitational,https://www.tfrrs.org/results/f/54145/UAH_Charger_Invitational,f,2018-03-03,UAH Charger Invitational,AL
https://www.tfrrs.org/results/53046/Victor_Ice-Breaker_Duals,https://www.tfrrs.org/results/m/53046/Victor_Ice-Breaker_Duals,m,2018-03-03,Victor Ice-Breaker Duals,GA
https://www.tfrrs.org/results/53046/Victor_Ice-Breaker_Duals,https://www.tfrrs.org/results/f/53046/Victor_Ice-Breaker_Duals,f,2018-03-03,Victor Ice-Breaker Duals,GA
https://www.tfrrs.org/results/54509/Trinity_Dual,https://www.tfrrs.org/results/m/54509/Trinity_Dual,m,2018-03-03,Trinity Dual,TX
https://www.tfrrs.org/results/54509/Trinity_Dual,https://www.tfrrs.org/results/f/54509/Trinity_Dual,f,2018-03-03,Trinity Dual,TX
https://www.tfrrs.org/results/53165/RCC_CSUF_UCR__Pepperdine_Quad-Meet_,https://www.tfrrs.org/results/m/53165/RCC_CSUF_UCR__Pepperdine_Quad-Meet_,m,2018-03-03,"RCC, CSUF, UCR & Pepperdine Quad-Meet",CA
https://www.tfrrs.org/results/53165/RCC_CSUF_UCR__Pepperdine_Quad-Meet_,https://www.tfrrs.org/results/f/53165/RCC_CSUF_UCR__Pepperdine_Quad-Meet_,f,2018-03-03,"RCC, CSUF, UCR & Pepperdine Quad-Meet",CA
https://www.tfrrs.org/results/53815/El_Camino_College_Invitational,https://www.tfrrs.org/results/m/53815/El_Camino_College_Invitational,m,2018-03-03,El Camino College Invitational,CA
https://www.tfrrs.org/results/53815/El_Camino_College_Invitational,https://www.tfrrs.org/results/f/53815/El_Camino_College_Invitational,f,2018-03-03,El Camino College Invitational,CA
https://www.tfrrs.org/results/54511/7th_Annual_Golden_Eagle_Invitational,https://www.tfrrs.org/results/m/54511/7th_Annual_Golden_Eagle_Invitational,m,2018-03-03,7th Annual Golden Eagle Invitational,WV
https://www.tfrrs.org/results/54511/7th_Annual_Golden_Eagle_Invitational,https://www.tfrrs.org/results/f/54511/7th_Annual_Golden_Eagle_Invitational,f,2018-03-03,7th Annual Golden Eagle Invitational,WV
https://www.tfrrs.org/results/54529/Beach_Opener,https://www.tfrrs.org/results/m/54529/Beach_Opener,m,2018-03-03,Beach Opener,CA
https://www.tfrrs.org/results/54529/Beach_Opener,https://www.tfrrs.org/results/f/54529/Beach_Opener,f,2018-03-03,Beach Opener,CA
https://www.tfrrs.org/results/53425/Willamette_Opener,https://www.tfrrs.org/results/m/53425/Willamette_Opener,m,2018-03-03,Willamette Opener,OR
https://www.tfrrs.org/results/53425/Willamette_Opener,https://www.tfrrs.org/results/f/53425/Willamette_Opener,f,2018-03-03,Willamette Opener,OR
https://www.tfrrs.org/results/53816/Roanoke_Maroons_NCAA_Final_Qualifier,https://www.tfrrs.org/results/m/53816/Roanoke_Maroons_NCAA_Final_Qualifier,m,2018-03-03,Roanoke Maroons NCAA Final Qualifier,VA
https://www.tfrrs.org/results/53816/Roanoke_Maroons_NCAA_Final_Qualifier,https://www.tfrrs.org/results/f/53816/Roanoke_Maroons_NCAA_Final_Qualifier,f,2018-03-03,Roanoke Maroons NCAA Final Qualifier,VA
https://www.tfrrs.org/results/53787/SCIAC_Multi-Dual_1,https://www.tfrrs.org/results/m/53787/SCIAC_Multi-Dual_1,m,2018-03-03,SCIAC Multi-Dual #1,CA
https://www.tfrrs.org/results/53787/SCIAC_Multi-Dual_1,https://www.tfrrs.org/results/f/53787/SCIAC_Multi-Dual_1,f,2018-03-03,SCIAC Multi-Dual #1,CA
https://www.tfrrs.org/results/54208/SCIAC_Multi-Dual_1,https://www.tfrrs.org/results/m/54208/SCIAC_Multi-Dual_1,m,2018-03-03,SCIAC Multi-Dual #1,CA
https://www.tfrrs.org/results/54208/SCIAC_Multi-Dual_1,https://www.tfrrs.org/results/f/54208/SCIAC_Multi-Dual_1,f,2018-03-03,SCIAC Multi-Dual #1,CA
https://www.tfrrs.org/results/53093/Tufts_National_Qualifying_Meet,https://www.tfrrs.org/results/m/53093/Tufts_National_Qualifying_Meet,m,2018-03-03,Tufts National Qualifying Meet,MA
https://www.tfrrs.org/results/53093/Tufts_National_Qualifying_Meet,https://www.tfrrs.org/results/f/53093/Tufts_National_Qualifying_Meet,f,2018-03-03,Tufts National Qualifying Meet,MA
https://www.tfrrs.org/results/53025/Mississippi_College_Season_Opener,https://www.tfrrs.org/results/m/53025/Mississippi_College_Season_Opener,m,2018-03-03,Mississippi College Season Opener,MS
https://www.tfrrs.org/results/53025/Mississippi_College_Season_Opener,https://www.tfrrs.org/results/f/53025/Mississippi_College_Season_Opener,f,2018-03-03,Mississippi College Season Opener,MS
https://www.tfrrs.org/results/52163/Pointer_Final_Qualifier,https://www.tfrrs.org/results/m/52163/Pointer_Final_Qualifier,m,2018-03-03,Pointer Final Qualifier,WI
https://www.tfrrs.org/results/52163/Pointer_Final_Qualifier,https://www.tfrrs.org/results/f/52163/Pointer_Final_Qualifier,f,2018-03-03,Pointer Final Qualifier,WI
https://www.tfrrs.org/results/53322/Cal_State_LA_Invitational,https://www.tfrrs.org/results/m/53322/Cal_State_LA_Invitational,m,2018-03-02,Cal State LA Invitational,CA
https://www.tfrrs.org/results/53322/Cal_State_LA_Invitational,https://www.tfrrs.org/results/f/53322/Cal_State_LA_Invitational,f,2018-03-02,Cal State LA Invitational,CA
https://www.tfrrs.org/results/54060/AARTFC_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/m/54060/AARTFC_Indoor_Track__Field_Championships,m,2018-03-02,AARTFC Indoor Track & Field Championships,NY
https://www.tfrrs.org/results/54060/AARTFC_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/f/54060/AARTFC_Indoor_Track__Field_Championships,f,2018-03-02,AARTFC Indoor Track & Field Championships,NY
https://www.tfrrs.org/results/52967/Linfield_Erik_Anderson_Memorial_Icebreaker,https://www.tfrrs.org/results/m/52967/Linfield_Erik_Anderson_Memorial_Icebreaker,m,2018-03-02,Linfield Erik Anderson Memorial Icebreaker,OR
https://www.tfrrs.org/results/52967/Linfield_Erik_Anderson_Memorial_Icebreaker,https://www.tfrrs.org/results/f/52967/Linfield_Erik_Anderson_Memorial_Icebreaker,f,2018-03-02,Linfield Erik Anderson Memorial Icebreaker,OR
https://www.tfrrs.org/results/53602/2018_UT_Track_Classic,https://www.tfrrs.org/results/m/53602/2018_UT_Track_Classic,m,2018-03-02,2018 UT Track Classic,FL
https://www.tfrrs.org/results/53602/2018_UT_Track_Classic,https://www.tfrrs.org/results/f/53602/2018_UT_Track_Classic,f,2018-03-02,2018 UT Track Classic,FL
https://www.tfrrs.org/results/52014/2018_Polar_Bear_Final_Qualifier_and_Multi,https://www.tfrrs.org/results/m/52014/2018_Polar_Bear_Final_Qualifier_and_Multi,m,2018-03-02,2018 Polar Bear Final Qualifier and Multi,OH
https://www.tfrrs.org/results/52014/2018_Polar_Bear_Final_Qualifier_and_Multi,https://www.tfrrs.org/results/f/52014/2018_Polar_Bear_Final_Qualifier_and_Multi,f,2018-03-02,2018 Polar Bear Final Qualifier and Multi,OH
https://www.tfrrs.org/results/54503/Wartburg_Qualifier,https://www.tfrrs.org/results/m/54503/Wartburg_Qualifier,m,2018-03-02,Wartburg Qualifier,IA
https://www.tfrrs.org/results/54503/Wartburg_Qualifier,https://www.tfrrs.org/results/f/54503/Wartburg_Qualifier,f,2018-03-02,Wartburg Qualifier,IA
https://www.tfrrs.org/results/54156/Tulane_Early_Bird_Invitational,https://www.tfrrs.org/results/m/54156/Tulane_Early_Bird_Invitational,m,2018-03-02,Tulane Early Bird Invitational,LA
https://www.tfrrs.org/results/54156/Tulane_Early_Bird_Invitational,https://www.tfrrs.org/results/f/54156/Tulane_Early_Bird_Invitational,f,2018-03-02,Tulane Early Bird Invitational,LA
https://www.tfrrs.org/results/53810/Moorpark_Season_Opener,https://www.tfrrs.org/results/m/53810/Moorpark_Season_Opener,m,2018-03-02,Moorpark Season Opener,CA
https://www.tfrrs.org/results/53810/Moorpark_Season_Opener,https://www.tfrrs.org/results/f/53810/Moorpark_Season_Opener,f,2018-03-02,Moorpark Season Opener,CA
https://www.tfrrs.org/results/53738/2018_ECAC-IC4A_Indoor_Championships,https://www.tfrrs.org/results/m/53738/2018_ECAC-IC4A_Indoor_Championships,m,2018-03-02,2018 ECAC-IC4A Indoor Championships,MA
https://www.tfrrs.org/results/53738/2018_ECAC-IC4A_Indoor_Championships,https://www.tfrrs.org/results/f/53738/2018_ECAC-IC4A_Indoor_Championships,f,2018-03-02,2018 ECAC-IC4A Indoor Championships,MA
https://www.tfrrs.org/results/54204/UNCP_vs_Mt_Olive,https://www.tfrrs.org/results/m/54204/UNCP_vs_Mt_Olive,m,2018-03-02,UNCP vs Mt. Olive,NC
https://www.tfrrs.org/results/54204/UNCP_vs_Mt_Olive,https://www.tfrrs.org/results/f/54204/UNCP_vs_Mt_Olive,f,2018-03-02,UNCP vs Mt. Olive,NC
https://www.tfrrs.org/results/53557/ECAC_DIII_Indoor_Track__Field_Championship,https://www.tfrrs.org/results/m/53557/ECAC_DIII_Indoor_Track__Field_Championship,m,2018-03-02,ECAC DIII Indoor Track & Field Championship,NY
https://www.tfrrs.org/results/53557/ECAC_DIII_Indoor_Track__Field_Championship,https://www.tfrrs.org/results/f/53557/ECAC_DIII_Indoor_Track__Field_Championship,f,2018-03-02,ECAC DIII Indoor Track & Field Championship,NY
https://www.tfrrs.org/results/53774/North_Coast_AC_Championships,https://www.tfrrs.org/results/m/53774/North_Coast_AC_Championships,m,2018-03-02,North Coast AC Championships,IN
https://www.tfrrs.org/results/53774/North_Coast_AC_Championships,https://www.tfrrs.org/results/f/53774/North_Coast_AC_Championships,f,2018-03-02,North Coast AC Championships,IN
https://www.tfrrs.org/results/54510/NJCAA_Championship,https://www.tfrrs.org/results/m/54510/NJCAA_Championship,m,2018-03-02,NJCAA Championship,TX
https://www.tfrrs.org/results/54510/NJCAA_Championship,https://www.tfrrs.org/results/f/54510/NJCAA_Championship,f,2018-03-02,NJCAA Championship,TX
https://www.tfrrs.org/results/52184/South_Alabama_Jaguar_Opener,https://www.tfrrs.org/results/m/52184/South_Alabama_Jaguar_Opener,m,2018-03-02,South Alabama Jaguar Opener,AL
https://www.tfrrs.org/results/52184/South_Alabama_Jaguar_Opener,https://www.tfrrs.org/results/f/52184/South_Alabama_Jaguar_Opener,f,2018-03-02,South Alabama Jaguar Opener,AL
https://www.tfrrs.org/results/53050/UW-Platteville_Final_Qualifying_Meet,https://www.tfrrs.org/results/m/53050/UW-Platteville_Final_Qualifying_Meet,m,2018-03-02,UW-Platteville Final Qualifying Meet,WI
https://www.tfrrs.org/results/53050/UW-Platteville_Final_Qualifying_Meet,https://www.tfrrs.org/results/f/53050/UW-Platteville_Final_Qualifying_Meet,f,2018-03-02,UW-Platteville Final Qualifying Meet,WI
https://www.tfrrs.org/results/53790/Carthage_Final_Qualifier,https://www.tfrrs.org/results/m/53790/Carthage_Final_Qualifier,m,2018-03-02,Carthage Final Qualifier,WI
https://www.tfrrs.org/results/53790/Carthage_Final_Qualifier,https://www.tfrrs.org/results/f/53790/Carthage_Final_Qualifier,f,2018-03-02,Carthage Final Qualifier,WI
https://www.tfrrs.org/results/52208/Kim_Duyst_Invitational,https://www.tfrrs.org/results/m/52208/Kim_Duyst_Invitational,m,2018-03-02,Kim Duyst Invitational,CA
https://www.tfrrs.org/results/52208/Kim_Duyst_Invitational,https://www.tfrrs.org/results/f/52208/Kim_Duyst_Invitational,f,2018-03-02,Kim Duyst Invitational,CA
https://www.tfrrs.org/results/53473/Marc_Randle_Classic,https://www.tfrrs.org/results/m/53473/Marc_Randle_Classic,m,2018-03-02,Marc Randle Classic,TX
https://www.tfrrs.org/results/53473/Marc_Randle_Classic,https://www.tfrrs.org/results/f/53473/Marc_Randle_Classic,f,2018-03-02,Marc Randle Classic,TX
https://www.tfrrs.org/results/54513/NAIA_National_Indoor_Championships,https://www.tfrrs.org/results/m/54513/NAIA_National_Indoor_Championships,m,2018-03-01,NAIA National Indoor Championships,KS
https://www.tfrrs.org/results/54513/NAIA_National_Indoor_Championships,https://www.tfrrs.org/results/f/54513/NAIA_National_Indoor_Championships,f,2018-03-01,NAIA National Indoor Championships,KS
https://www.tfrrs.org/results/53408/Boston_University_Last_Chance_Qualifier,https://www.tfrrs.org/results/m/53408/Boston_University_Last_Chance_Qualifier,m,2018-02-25,Boston University Last Chance Qualifier,MA
https://www.tfrrs.org/results/53408/Boston_University_Last_Chance_Qualifier,https://www.tfrrs.org/results/f/53408/Boston_University_Last_Chance_Qualifier,f,2018-02-25,Boston University Last Chance Qualifier,MA
https://www.tfrrs.org/results/54263/NACC_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/m/54263/NACC_Indoor_Track__Field_Championships,m,2018-02-25,NACC Indoor Track & Field Championships,WI
https://www.tfrrs.org/results/54263/NACC_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/f/54263/NACC_Indoor_Track__Field_Championships,f,2018-02-25,NACC Indoor Track & Field Championships,WI
https://www.tfrrs.org/results/52736/ODAC_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/m/52736/ODAC_Indoor_Track__Field_Championships,m,2018-02-25,ODAC Indoor Track & Field Championships,VA
https://www.tfrrs.org/results/52736/ODAC_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/f/52736/ODAC_Indoor_Track__Field_Championships,f,2018-02-25,ODAC Indoor Track & Field Championships,VA
https://www.tfrrs.org/results/53311/CUNYAC_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/m/53311/CUNYAC_Indoor_Track__Field_Championships,m,2018-02-25,CUNYAC Indoor Track & Field Championships,NY
https://www.tfrrs.org/results/53311/CUNYAC_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/f/53311/CUNYAC_Indoor_Track__Field_Championships,f,2018-02-25,CUNYAC Indoor Track & Field Championships,NY
https://www.tfrrs.org/results/52070/JDL_Last_Chance_Invitational,https://www.tfrrs.org/results/m/52070/JDL_Last_Chance_Invitational,m,2018-02-25,JDL Last Chance Invitational,NC
https://www.tfrrs.org/results/52070/JDL_Last_Chance_Invitational,https://www.tfrrs.org/results/f/52070/JDL_Last_Chance_Invitational,f,2018-02-25,JDL Last Chance Invitational,NC
https://www.tfrrs.org/results/53616/Last_Chance_Meet,https://www.tfrrs.org/results/m/53616/Last_Chance_Meet,m,2018-02-25,Last Chance Meet,VA
https://www.tfrrs.org/results/53616/Last_Chance_Meet,https://www.tfrrs.org/results/f/53616/Last_Chance_Meet,f,2018-02-25,Last Chance Meet,VA
https://www.tfrrs.org/results/53924/Ivy_League_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/m/53924/Ivy_League_Indoor_Track__Field_Championships,m,2018-02-24,Ivy League Indoor Track & Field Championships,NH
https://www.tfrrs.org/results/53924/Ivy_League_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/f/53924/Ivy_League_Indoor_Track__Field_Championships,f,2018-02-24,Ivy League Indoor Track & Field Championships,NH
https://www.tfrrs.org/results/53605/Landmark_Conference_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/m/53605/Landmark_Conference_Indoor_Track__Field_Championships,m,2018-02-24,Landmark Conference Indoor Track & Field Championships,PA
https://www.tfrrs.org/results/53605/Landmark_Conference_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/f/53605/Landmark_Conference_Indoor_Track__Field_Championships,f,2018-02-24,Landmark Conference Indoor Track & Field Championships,PA
https://www.tfrrs.org/results/54259/GLVC_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/m/54259/GLVC_Indoor_Track__Field_Championships,m,2018-02-24,GLVC Indoor Track & Field Championships,IN
https://www.tfrrs.org/results/54259/GLVC_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/f/54259/GLVC_Indoor_Track__Field_Championships,f,2018-02-24,GLVC Indoor Track & Field Championships,IN
https://www.tfrrs.org/results/54046/UAA_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/m/54046/UAA_Indoor_Track__Field_Championships,m,2018-02-24,UAA Indoor Track & Field Championships,OH
https://www.tfrrs.org/results/54046/UAA_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/f/54046/UAA_Indoor_Track__Field_Championships,f,2018-02-24,UAA Indoor Track & Field Championships,OH
https://www.tfrrs.org/results/53933/Michigan_Intercollegiate_AA_Indoor_TF_Championships,https://www.tfrrs.org/results/m/53933/Michigan_Intercollegiate_AA_Indoor_TF_Championships,m,2018-02-24,Michigan Intercollegiate AA Indoor T&F Championships,IN
https://www.tfrrs.org/results/53933/Michigan_Intercollegiate_AA_Indoor_TF_Championships,https://www.tfrrs.org/results/f/53933/Michigan_Intercollegiate_AA_Indoor_TF_Championships,f,2018-02-24,Michigan Intercollegiate AA Indoor T&F Championships,IN
https://www.tfrrs.org/results/53613/Fastrack_Last_Chance,https://www.tfrrs.org/results/m/53613/Fastrack_Last_Chance,m,2018-02-24,Fastrack Last Chance,NY
https://www.tfrrs.org/results/53613/Fastrack_Last_Chance,https://www.tfrrs.org/results/f/53613/Fastrack_Last_Chance,f,2018-02-24,Fastrack Last Chance,NY
https://www.tfrrs.org/results/54260/MVC_Indoor_Track__Field_Championships_,https://www.tfrrs.org/results/m/54260/MVC_Indoor_Track__Field_Championships_,m,2018-02-24,MVC Indoor Track & Field Championships,IA
https://www.tfrrs.org/results/54260/MVC_Indoor_Track__Field_Championships_,https://www.tfrrs.org/results/f/54260/MVC_Indoor_Track__Field_Championships_,f,2018-02-24,MVC Indoor Track & Field Championships,IA
https://www.tfrrs.org/results/52262/Savannah_State_Eyeopener,https://www.tfrrs.org/results/m/52262/Savannah_State_Eyeopener,m,2018-02-24,Savannah State Eyeopener,GA
https://www.tfrrs.org/results/52262/Savannah_State_Eyeopener,https://www.tfrrs.org/results/f/52262/Savannah_State_Eyeopener,f,2018-02-24,Savannah State Eyeopener,GA
https://www.tfrrs.org/results/53940/2018_SPU_Final_Qualifier,https://www.tfrrs.org/results/m/53940/2018_SPU_Final_Qualifier,m,2018-02-24,2018 SPU Final Qualifier,WA
https://www.tfrrs.org/results/53940/2018_SPU_Final_Qualifier,https://www.tfrrs.org/results/f/53940/2018_SPU_Final_Qualifier,f,2018-02-24,2018 SPU Final Qualifier,WA
https://www.tfrrs.org/results/53256/22nd_Rossi_Relays,https://www.tfrrs.org/results/m/53256/22nd_Rossi_Relays,m,2018-02-24,22nd Rossi Relays,CA
https://www.tfrrs.org/results/53256/22nd_Rossi_Relays,https://www.tfrrs.org/results/f/53256/22nd_Rossi_Relays,f,2018-02-24,22nd Rossi Relays,CA
https://www.tfrrs.org/results/53366/Yuba_College_ALCAL_49er_Invite,https://www.tfrrs.org/results/m/53366/Yuba_College_ALCAL_49er_Invite,m,2018-02-24,Yuba College ALCAL 49er Invite,CA
https://www.tfrrs.org/results/53366/Yuba_College_ALCAL_49er_Invite,https://www.tfrrs.org/results/f/53366/Yuba_College_ALCAL_49er_Invite,f,2018-02-24,Yuba College ALCAL 49er Invite,CA
https://www.tfrrs.org/results/54261/Lone_Star_Indoor_Track_and_Field_Championships,https://www.tfrrs.org/results/m/54261/Lone_Star_Indoor_Track_and_Field_Championships,m,2018-02-24,Lone Star Indoor Track and Field Championships,TX
https://www.tfrrs.org/results/54261/Lone_Star_Indoor_Track_and_Field_Championships,https://www.tfrrs.org/results/f/54261/Lone_Star_Indoor_Track_and_Field_Championships,f,2018-02-24,Lone Star Indoor Track and Field Championships,TX
https://www.tfrrs.org/results/53037/Empire_8_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/m/53037/Empire_8_Indoor_Track__Field_Championships,m,2018-02-24,Empire 8 Indoor Track & Field Championships,NY
https://www.tfrrs.org/results/53037/Empire_8_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/f/53037/Empire_8_Indoor_Track__Field_Championships,f,2018-02-24,Empire 8 Indoor Track & Field Championships,NY
https://www.tfrrs.org/results/53941/PSAC_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/m/53941/PSAC_Indoor_Track__Field_Championships,m,2018-02-24,PSAC Indoor Track & Field Championships,PA
https://www.tfrrs.org/results/53941/PSAC_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/f/53941/PSAC_Indoor_Track__Field_Championships,f,2018-02-24,PSAC Indoor Track & Field Championships,PA
https://www.tfrrs.org/results/53775/North_Coast_AC_Combined_Events,https://www.tfrrs.org/results/m/53775/North_Coast_AC_Combined_Events,m,2018-02-24,North Coast AC Combined Events,OH
https://www.tfrrs.org/results/53775/North_Coast_AC_Combined_Events,https://www.tfrrs.org/results/f/53775/North_Coast_AC_Combined_Events,f,2018-02-24,North Coast AC Combined Events,OH
https://www.tfrrs.org/results/53626/GLIAC_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/m/53626/GLIAC_Indoor_Track__Field_Championships,m,2018-02-24,GLIAC Indoor Track & Field Championships,MI
https://www.tfrrs.org/results/53626/GLIAC_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/f/53626/GLIAC_Indoor_Track__Field_Championships,f,2018-02-24,GLIAC Indoor Track & Field Championships,MI
https://www.tfrrs.org/results/54262/Biola_vs_Westmont,https://www.tfrrs.org/results/m/54262/Biola_vs_Westmont,m,2018-02-24,Biola vs Westmont,CA
https://www.tfrrs.org/results/54262/Biola_vs_Westmont,https://www.tfrrs.org/results/f/54262/Biola_vs_Westmont,f,2018-02-24,Biola vs Westmont,CA
https://www.tfrrs.org/results/53294/Southern_Conference_Indoor_Track__Field_Championships_2018,https://www.tfrrs.org/results/m/53294/Southern_Conference_Indoor_Track__Field_Championships_2018,m,2018-02-24,Southern Conference Indoor Track & Field Championships 2018,VA
https://www.tfrrs.org/results/53294/Southern_Conference_Indoor_Track__Field_Championships_2018,https://www.tfrrs.org/results/f/53294/Southern_Conference_Indoor_Track__Field_Championships_2018,f,2018-02-24,Southern Conference Indoor Track & Field Championships 2018,VA
https://www.tfrrs.org/results/54245/CSU_Cougar_Invitational_,https://www.tfrrs.org/results/m/54245/CSU_Cougar_Invitational_,m,2018-02-24,CSU Cougar Invitational,GA
https://www.tfrrs.org/results/54245/CSU_Cougar_Invitational_,https://www.tfrrs.org/results/f/54245/CSU_Cougar_Invitational_,f,2018-02-24,CSU Cougar Invitational,GA
https://www.tfrrs.org/results/53524/Anderson_IN_Fred_Wilt_Invitational,https://www.tfrrs.org/results/m/53524/Anderson_IN_Fred_Wilt_Invitational,m,2018-02-24,Anderson (IN) Fred Wilt Invitational,IN
https://www.tfrrs.org/results/53524/Anderson_IN_Fred_Wilt_Invitational,https://www.tfrrs.org/results/f/53524/Anderson_IN_Fred_Wilt_Invitational,f,2018-02-24,Anderson (IN) Fred Wilt Invitational,IN
https://www.tfrrs.org/results/53641/2018_Trinity_Open,https://www.tfrrs.org/results/m/53641/2018_Trinity_Open,m,2018-02-24,2018 Trinity Open,TX
https://www.tfrrs.org/results/53641/2018_Trinity_Open,https://www.tfrrs.org/results/f/53641/2018_Trinity_Open,f,2018-02-24,2018 Trinity Open,TX
https://www.tfrrs.org/results/53840/SEC_Indoor_Track__Field_Championships,https://www.tfrrs.org/results/m/53840/SEC_Indoor_Track__Field_Championships,m,2018-02-24,SEC Indoor Track & Field Championships,TX
